,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
0,Trae Young,27.4,8.7,3.9,0.4,3.5,1.7,0.3,5.2,32.0,35.4,8.2,19.3,0.42,0.52,7.4,8.6,0.86
1,Michael Beasley,26.2,1.2,12.4,4.0,8.4,1.3,1.6,2.9,33.0,31.5,9.3,17.5,0.53,0.56,6.5,8.5,0.77
2,Kevin Durant,25.8,1.3,11.1,3.0,8.1,1.9,1.9,2.8,35.0,35.9,8.7,18.5,0.47,0.54,6.0,7.3,0.82
3,Andre Emmett,21.2,1.85,6.6,2.15,4.5,1.6,0.4,2.1,34.0,37.0,8.15,16.0,0.51,0.53,4.45,6.1,0.72
4,Cade Cunningham,20.1,3.5,6.2,0.7,5.5,1.6,0.8,4.0,27.0,35.4,6.5,14.8,0.44,0.52,4.9,5.8,0.85
5,Dedric Lawson,19.4,1.7,10.3,3.1,7.2,1.3,1.1,2.3,36.0,32.6,6.9,14.1,0.49,0.52,4.6,5.7,0.82
6,Alec Burks,18.8,2.35,5.75,2.15,3.6,1.15,0.35,2.25,34.0,30.8,6.15,12.4,0.5,0.53,5.8,7.15,0.8
7,Marial Shayok,18.7,2.0,4.9,1.4,3.5,0.9,0.2,2.7,34.0,32.9,6.7,13.6,0.5,0.57,3.2,3.6,0.88
8,Blake Griffin,18.7,2.05,11.75,3.6,8.15,1.05,1.0,2.8,34.0,30.85,7.1,11.45,0.61,0.61,4.5,7.65,0.59
9,Nick Collison,18.5,2.2,10.0,3.3,6.7,1.2,1.9,2.4,38.0,32.4,7.4,13.3,0.55,0.57,3.3,5.3,0.64
10,Hollis Price,18.0,2.8,2.7,0.5,2.3,1.6,0.2,2.0,34.0,33.6,5.7,12.6,0.45,0.56,3.8,4.1,0.93
11,James Anderson,17.93,1.63,5.07,1.93,3.13,1.1,0.6,2.13,33.67,32.83,5.77,12.57,0.46,0.55,4.17,5.23,0.78
12,Wayne Simien Jr,17.63,1.07,9.5,3.17,6.33,0.8,0.6,1.93,24.67,30.47,6.5,11.43,0.58,0.58,4.53,5.8,0.77
13,Curtis Stinson,17.6,4.77,5.57,1.8,3.73,2.13,0.1,3.47,31.33,35.43,6.87,15.03,0.46,0.49,3.0,4.47,0.67
14,Keyontae Johnson,17.4,2.1,6.8,1.5,5.3,1.0,0.2,2.9,36.0,34.1,6.6,12.7,0.52,0.57,3.0,4.2,0.72
15,Kirk Hinrich,17.3,3.5,3.8,1.0,2.7,1.9,0.4,2.2,37.0,33.5,6.3,13.2,0.48,0.57,2.4,3.4,0.7
16,LaceDarius Dunn,17.1,1.35,4.35,1.0,3.38,1.2,0.12,2.35,33.5,29.65,5.4,12.5,0.44,0.55,3.4,4.05,0.84
17,DeAndre Kane,17.1,5.9,6.8,1.4,5.4,1.2,0.3,2.9,36.0,34.4,5.8,12.0,0.48,0.53,4.3,6.8,0.64
18,Andrew Wiggins,17.1,1.5,5.9,2.2,3.7,1.2,1.0,2.3,35.0,32.8,5.4,12.1,0.45,0.5,5.0,6.5,0.78
19,Bernard King,17.0,5.6,4.0,0.9,3.0,1.2,0.1,3.4,27.0,31.2,5.2,11.8,0.44,0.5,5.1,6.7,0.76
20,Mario Boggan,16.9,1.2,6.65,2.5,4.1,1.1,0.8,2.35,33.5,30.05,6.3,11.35,0.56,0.58,3.95,5.0,0.79
21,Izaiah Brockington,16.9,1.6,6.8,1.7,5.2,1.3,0.3,2.0,35.0,34.6,6.4,14.4,0.45,0.48,3.1,3.9,0.78
22,Richard Roby,16.82,2.17,5.52,1.58,3.92,1.48,0.78,2.88,29.75,31.95,5.78,13.5,0.43,0.5,3.47,4.68,0.74
23,Pierre Jackson,16.8,6.5,3.35,0.8,2.55,1.65,0.05,3.45,37.0,32.8,5.3,12.0,0.44,0.53,4.05,5.05,0.81
24,D.J. Augustin Jr,16.8,6.25,2.85,0.55,2.3,1.35,0.05,3.05,36.5,36.45,5.4,12.15,0.44,0.51,4.45,5.45,0.81
25,Jarrius Jackson,16.75,2.7,3.38,0.72,2.62,1.5,0.1,1.62,33.25,35.75,5.75,13.12,0.44,0.5,3.55,4.4,0.8
26,Marcus Smart,16.7,4.5,5.85,1.45,4.4,2.95,0.65,3.0,32.0,33.1,4.95,11.9,0.41,0.47,5.5,7.3,0.75
27,Buddy Hield,16.68,1.92,4.93,1.6,3.35,1.25,0.3,2.1,33.0,31.25,5.72,12.85,0.44,0.53,2.72,3.22,0.82
28,Michel Morandais,16.5,3.25,4.9,1.1,3.75,0.9,0.6,2.8,30.0,32.85,5.85,13.55,0.43,0.49,3.25,4.0,0.82
29,Austin Reaves,16.5,3.8,5.4,0.7,4.6,0.95,0.3,2.75,28.0,33.85,5.0,12.1,0.41,0.47,5.2,6.05,0.86
30,Jeremiah Massey,16.3,1.5,7.35,2.85,4.55,1.25,0.5,1.7,28.5,29.85,5.65,11.25,0.5,0.5,5.0,6.45,0.77
31,Josh Jackson,16.3,3.0,7.4,2.3,5.1,1.7,1.1,2.8,35.0,30.8,6.3,12.3,0.51,0.55,2.8,4.9,0.57
32,Rickey Paulding,16.25,2.5,4.9,1.9,3.0,0.85,0.4,2.5,31.5,34.95,5.4,12.75,0.42,0.5,3.35,4.25,0.79
33,Arthur Johnson,16.25,1.15,8.55,3.2,5.35,0.95,1.7,2.1,31.5,32.5,6.55,12.65,0.52,0.52,3.1,5.05,0.61
34,Georges Niang,16.15,3.02,5.18,1.15,4.0,0.68,0.48,2.3,34.5,29.78,6.15,12.3,0.5,0.55,2.48,3.28,0.76
35,Jawun Evans,16.05,5.65,3.9,0.65,3.3,1.45,0.15,2.65,27.0,29.1,5.5,12.25,0.45,0.5,4.0,4.9,0.82
36,Craig Brackins,16.03,1.6,7.67,1.7,5.97,0.53,1.03,2.03,32.0,31.77,5.97,13.4,0.44,0.47,3.4,4.67,0.73
37,Mike Taylor,16.0,4.5,4.1,0.7,3.4,1.1,0.1,5.4,31.0,35.0,5.3,14.2,0.38,0.46,2.8,4.2,0.68
38,Ben McLemore,15.9,2.0,5.2,1.3,3.9,1.0,0.7,2.1,37.0,32.2,5.4,10.8,0.5,0.59,3.2,3.7,0.87
39,Grant Sherfield,15.9,3.3,2.5,0.2,2.3,0.7,0.0,2.3,32.0,33.7,5.3,13.1,0.4,0.5,2.8,3.2,0.86
40,Jake Sullivan,15.8,2.0,2.45,0.15,2.35,0.55,0.15,1.95,32.0,34.65,5.3,11.85,0.44,0.54,2.9,3.25,0.9
41,Denis Clemente,15.8,3.85,2.4,0.6,1.75,0.95,0.05,2.25,34.5,32.25,5.5,13.55,0.4,0.48,2.7,3.5,0.77
42,Jacob Pullen,15.77,3.38,2.4,0.48,1.88,1.55,0.08,2.65,33.75,29.45,4.85,11.9,0.41,0.5,3.9,5.08,0.75
43,Mike Miles,15.63,3.2,3.23,0.27,3.0,1.13,0.23,2.67,27.67,32.73,5.3,12.33,0.43,0.49,3.57,4.6,0.78
44,Harvey Thomas,15.6,1.2,5.5,2.0,3.5,1.5,1.4,2.8,21.0,32.2,6.1,14.1,0.43,0.46,2.7,3.9,0.7
45,Victor Williams,15.5,3.2,2.3,0.3,2.1,2.0,0.0,2.7,32.0,31.5,4.9,11.6,0.42,0.5,3.9,5.2,0.75
46,Mac McClung,15.5,2.1,2.7,0.4,2.3,0.8,0.3,1.9,29.0,30.2,5.1,12.2,0.42,0.49,3.7,4.7,0.79
47,David Harrison,15.5,0.7,8.55,3.45,5.05,0.65,3.1,2.5,30.5,30.0,5.75,9.8,0.59,0.59,4.0,7.25,0.55
48,Willie Warren,15.45,3.6,2.75,0.6,2.15,1.05,0.05,3.0,28.5,31.8,4.9,10.8,0.46,0.53,4.0,5.05,0.79
49,Erik Stevenson,15.4,2.5,3.4,0.4,2.9,1.1,0.1,2.2,34.0,26.0,5.4,12.6,0.43,0.52,2.2,2.7,0.8
50,John Lucas III,15.37,4.33,2.57,0.57,1.97,1.23,0.0,1.83,32.0,35.17,5.4,12.1,0.45,0.54,2.23,2.5,0.89
51,Keyonte George,15.3,2.8,4.2,1.0,3.2,1.1,0.2,2.9,33.0,28.6,4.7,12.5,0.38,0.47,3.6,4.5,0.79
52,Keith Langford,15.27,2.77,4.63,1.83,2.8,0.97,0.53,2.1,33.0,31.83,5.7,11.53,0.49,0.53,2.97,4.63,0.64
53,Antoine Wright,15.27,2.1,5.57,1.37,4.17,1.13,0.57,2.27,29.0,32.03,5.3,13.03,0.41,0.49,2.57,3.93,0.64
54,Lawrence Roberts III,15.2,1.5,10.4,4.0,6.5,1.7,1.1,2.3,26.0,32.2,5.1,12.2,0.42,0.44,4.6,6.7,0.68
55,Devon Dotson,15.2,3.75,3.9,0.6,3.3,1.75,0.1,2.35,33.0,33.65,5.1,10.75,0.48,0.53,3.95,4.9,0.81
56,Tony Allen,15.2,2.9,5.45,1.7,3.75,2.0,0.85,2.8,33.5,31.4,5.45,11.5,0.48,0.51,3.5,5.15,0.68
57,Cory Higgins,15.18,2.45,4.22,0.68,3.48,1.48,0.38,2.33,33.0,34.05,4.95,10.52,0.47,0.52,4.35,5.22,0.8
58,Rasir Bolton,15.1,3.35,4.1,0.4,3.65,1.2,0.1,3.0,25.5,31.9,5.1,11.8,0.43,0.49,3.6,4.3,0.85
59,Lindell Wigginton,15.1,2.45,3.85,0.65,3.2,0.85,0.4,2.5,28.0,29.5,4.7,11.35,0.41,0.51,3.65,5.25,0.69
60,Nijel Pack,15.05,3.0,3.75,0.7,3.05,1.25,0.05,1.75,26.5,33.3,5.25,12.1,0.44,0.56,1.6,1.9,0.82
61,Stefhon Hannah,15.05,4.95,3.25,0.8,2.5,2.15,0.05,3.1,25.0,29.25,5.2,11.7,0.44,0.53,2.6,3.4,0.77
62,Joey Graham,15.05,1.55,5.7,1.65,4.05,0.8,0.2,2.4,34.0,27.65,5.5,10.0,0.55,0.58,3.5,4.25,0.8
63,Curtis Jerrells,15.02,3.95,3.95,0.78,3.12,1.32,0.25,2.7,29.75,33.02,5.05,11.6,0.43,0.51,3.18,4.35,0.73
64,Kasib Powell,15.0,4.3,6.1,1.9,4.1,0.9,0.4,1.6,35.0,35.7,5.8,11.7,0.5,0.5,3.3,5.5,0.6
65,Markquis Nowell,15.0,6.65,3.45,0.4,3.05,2.4,0.05,3.15,31.5,33.65,4.55,11.8,0.39,0.47,3.8,4.4,0.86
66,T.J. Ford,15.0,7.7,3.9,0.6,3.2,2.0,0.2,3.2,33.0,33.6,4.8,12.0,0.4,0.42,4.8,5.9,0.82
67,Jahmi'us Ramsey,15.0,2.2,4.0,0.7,3.3,1.3,0.7,2.0,27.0,31.2,5.5,12.4,0.44,0.53,1.9,2.9,0.64
68,Makai Mason,14.9,3.4,2.5,0.4,2.1,0.5,0.0,2.5,28.0,32.1,4.8,12.0,0.4,0.49,3.2,3.9,0.82
69,Will Clyburn,14.9,2.1,6.8,2.0,4.8,0.9,0.4,2.6,35.0,31.5,4.7,10.7,0.44,0.5,4.3,5.5,0.77
70,Marquis Gilstrap,14.9,1.4,9.3,2.8,6.6,0.9,0.9,2.7,32.0,32.2,5.1,11.6,0.44,0.49,3.4,5.1,0.67
71,MaCio Teague,14.9,1.8,4.3,1.15,3.1,0.9,0.3,1.2,29.0,32.15,5.1,11.5,0.44,0.53,2.65,3.2,0.84
72,Jarrett Culver,14.85,2.75,5.6,1.25,4.35,1.3,0.65,2.1,37.5,29.45,5.3,11.55,0.46,0.52,2.9,4.2,0.68
73,DeMarre Carroll,14.8,1.75,6.95,2.6,4.3,1.35,0.7,1.5,35.0,26.65,5.8,10.5,0.55,0.56,3.0,4.8,0.62
74,Martin Zeno,14.7,3.08,4.82,1.27,3.55,1.3,0.38,2.5,32.5,34.28,5.03,10.68,0.47,0.48,4.42,5.82,0.76
75,Le'Bryan Nash,14.6,1.72,5.08,1.23,3.82,0.62,0.58,2.58,31.5,30.9,5.03,11.02,0.46,0.47,4.28,5.68,0.75
76,Romero Osby,14.45,1.1,7.15,2.35,4.85,0.6,0.9,1.55,31.5,29.35,5.05,10.0,0.51,0.52,4.0,5.25,0.75
77,Taj Gray,14.4,1.2,7.95,3.3,4.65,1.05,1.7,2.5,31.0,29.05,5.3,9.45,0.56,0.56,3.75,5.55,0.68
78,Brandon Mouton,14.35,1.55,3.85,1.5,2.35,1.1,0.3,1.85,32.5,30.05,5.35,12.4,0.43,0.5,1.95,2.85,0.69
79,Jared Butler,14.3,3.53,3.2,0.5,2.7,1.53,0.2,2.4,31.33,29.17,4.97,11.47,0.43,0.53,2.1,2.67,0.78
80,Jordan Hamilton,14.3,1.8,5.7,1.5,4.2,0.85,0.5,1.75,35.0,26.05,5.2,12.05,0.42,0.51,1.85,2.65,0.68
81,Manu Lecomte,14.2,3.75,2.0,0.2,1.8,0.75,0.05,2.1,33.0,32.1,4.4,10.7,0.41,0.53,2.95,3.4,0.86
82,Ricky Clemons,14.2,3.8,2.9,0.5,2.4,1.5,0.1,3.3,32.0,34.0,4.7,12.5,0.38,0.49,2.0,2.5,0.8
83,Malik Newman,14.2,2.1,5.0,0.5,4.5,1.1,0.2,1.5,39.0,31.6,4.8,10.3,0.46,0.57,2.5,2.9,0.84
84,Kyan Anderson,14.13,4.07,1.9,0.3,1.63,1.33,0.07,2.7,32.0,33.5,4.47,10.47,0.42,0.5,3.53,4.27,0.81
85,Gradey Dick,14.1,1.7,5.1,1.1,4.0,1.4,0.3,1.3,36.0,32.7,4.8,10.9,0.44,0.55,2.1,2.5,0.85
86,Bryson Williams,14.1,1.1,4.2,1.4,2.8,0.5,0.4,1.3,37.0,25.6,5.5,10.3,0.54,0.59,2.0,2.6,0.76
87,Tommy Mason-Griffin,14.1,5.0,2.9,0.5,2.4,0.9,0.0,2.8,31.0,35.7,4.7,11.9,0.4,0.49,2.4,2.9,0.81
88,Marcus Foster,14.0,2.2,2.75,0.55,2.2,0.6,0.15,2.15,31.0,28.6,4.7,11.5,0.41,0.5,2.4,3.4,0.72
89,Ekpe Udoh,13.9,2.7,9.8,3.6,6.2,0.8,3.7,2.4,36.0,35.1,5.3,10.8,0.49,0.5,3.1,4.5,0.68
90,David Hoskins,13.8,2.25,5.25,2.45,2.8,0.95,0.2,2.6,31.5,27.05,4.5,9.45,0.48,0.49,4.6,6.35,0.72
91,Daniel Gibson,13.8,3.5,3.6,0.8,2.85,1.55,0.3,2.5,34.0,33.0,4.3,10.5,0.41,0.53,2.6,3.5,0.74
92,A.J. Abrams,13.75,1.82,2.28,0.5,1.75,1.23,0.08,1.3,36.0,32.58,4.6,11.3,0.41,0.53,1.83,2.1,0.86
93,John Roberson,13.72,4.88,2.58,0.35,2.28,1.03,0.08,3.1,32.25,34.33,4.22,10.58,0.4,0.5,3.08,3.85,0.8
94,Perry Jones,13.7,1.25,7.4,2.65,4.7,0.65,0.75,2.0,31.5,32.3,5.45,10.4,0.52,0.53,2.6,3.85,0.68
96,Marcus Carr,13.65,3.75,2.45,0.3,2.2,1.25,0.1,1.75,36.0,32.4,4.65,11.2,0.41,0.49,2.6,3.4,0.77
97,Isaiah Taylor,13.6,4.53,3.1,0.37,2.73,1.0,0.13,2.27,30.67,30.83,4.47,11.1,0.4,0.42,4.2,5.3,0.8
98,Linas Kleiza,13.6,1.2,8.0,2.7,5.35,0.5,0.3,2.2,24.5,27.3,4.5,10.75,0.42,0.45,3.85,5.55,0.68
99,Damion James,13.55,1.12,9.25,2.9,6.32,1.0,1.15,1.85,35.5,29.22,4.97,10.35,0.48,0.51,2.88,4.5,0.63
100,Brandon Rush,13.53,2.03,5.53,1.5,4.07,0.7,0.8,2.13,36.33,31.3,4.93,10.97,0.45,0.54,1.83,2.53,0.74
101,Eron Harris,13.5,1.3,2.9,0.65,2.2,0.75,0.15,1.8,32.0,26.7,4.3,10.0,0.43,0.53,2.85,3.5,0.81
102,James Akinjo,13.5,5.8,2.8,0.4,2.4,2.0,0.0,3.0,32.0,33.1,4.6,12.1,0.38,0.44,3.0,3.6,0.84
103,Acie Law IV,13.42,4.45,3.08,0.45,2.6,1.3,0.0,2.42,30.5,30.52,4.88,10.5,0.46,0.5,2.72,3.6,0.75
104,P.J. Tucker Jr,13.4,1.97,8.1,3.13,4.97,1.3,0.27,2.17,29.0,28.8,4.93,9.37,0.53,0.53,3.47,4.87,0.7
105,Xavier Henry,13.4,1.5,4.4,1.2,3.2,1.5,0.5,1.9,36.0,27.5,4.5,9.8,0.46,0.56,2.5,3.2,0.78
106,JamesOn Curry,13.4,3.5,2.87,0.5,2.33,1.0,0.23,2.8,33.67,31.93,4.67,10.67,0.44,0.53,2.17,2.87,0.75
107,Jarrett Allen,13.4,0.8,8.4,3.0,5.4,0.6,1.5,2.5,33.0,32.2,5.4,9.6,0.57,0.57,2.5,4.5,0.56
108,Royce White,13.4,5.0,9.3,2.5,6.8,1.2,0.9,3.8,34.0,31.5,5.1,9.6,0.53,0.54,3.0,6.0,0.5
109,J'Covan Brown,13.37,2.77,2.6,0.5,2.07,0.97,0.13,2.17,34.33,26.27,4.23,10.6,0.39,0.47,3.33,3.87,0.87
110,Jaren Holmes,13.3,3.3,3.8,0.8,3.0,1.1,0.1,2.2,33.0,32.2,4.9,12.6,0.39,0.44,2.3,3.3,0.69
111,Juwan Staten,13.3,4.57,3.73,0.6,3.13,1.17,0.07,1.87,31.33,32.1,4.5,10.2,0.43,0.44,4.07,5.63,0.73
112,Aleks Maric,13.27,1.1,8.32,3.15,5.18,0.78,1.18,2.2,30.25,26.05,4.8,9.02,0.52,0.52,3.65,5.52,0.67
113,Sherron Collins,13.25,3.88,2.38,0.38,1.98,1.0,0.05,2.35,35.75,28.55,4.6,10.38,0.45,0.53,2.42,2.98,0.8
114,Jackson Vroman,13.2,2.05,9.5,3.15,6.35,1.2,1.1,2.85,31.5,30.6,5.4,9.7,0.56,0.56,2.4,4.65,0.51
115,Nate Johnson,13.15,1.95,4.2,0.95,3.25,0.95,0.15,2.5,29.0,29.55,4.55,10.5,0.44,0.48,3.2,4.05,0.8
116,Cartier Martin,13.12,1.52,4.7,1.62,3.12,0.7,0.12,1.68,28.0,26.98,4.45,9.7,0.45,0.52,2.8,3.6,0.74
117,Kendall Smith,13.1,2.9,3.1,0.6,2.5,1.0,0.0,2.1,35.0,26.9,4.7,11.8,0.4,0.46,2.2,3.3,0.67
118,Tristan Thompson,13.1,1.3,7.8,3.8,4.0,0.9,2.4,1.8,36.0,30.7,4.8,8.8,0.55,0.55,3.5,7.3,0.49
119,Phil Forte,13.02,1.08,1.86,0.38,1.5,1.06,0.04,0.86,27.0,28.92,3.78,9.1,0.41,0.54,3.1,3.56,0.89
120,Fred Peete,13.0,3.8,5.0,1.1,3.9,2.1,0.1,2.5,29.0,34.9,4.2,11.3,0.37,0.44,3.1,4.5,0.69
121,Sir'Jabari Rice,13.0,2.0,3.5,0.7,2.8,0.9,0.3,1.5,38.0,25.3,4.2,9.0,0.46,0.56,3.0,3.4,0.86
122,Frank Mason,12.98,3.95,3.42,0.52,2.9,1.12,0.08,1.88,36.25,29.8,4.2,9.2,0.45,0.51,3.32,4.32,0.75
123,Vladimir Brodziansky,12.93,0.77,5.1,2.03,3.1,0.27,1.6,1.17,35.0,24.3,4.73,8.53,0.55,0.58,2.97,3.83,0.76
124,Joseph Jones,12.92,1.23,6.5,2.35,4.1,0.95,0.75,1.65,32.75,26.85,4.55,8.55,0.53,0.54,3.72,5.25,0.71
125,Mohamed Bamba,12.9,0.5,10.5,3.2,7.3,0.8,3.7,1.5,30.0,30.2,4.9,9.0,0.54,0.57,2.7,4.0,0.68
126,Melvin Sanders,12.9,1.6,4.8,1.3,3.5,1.7,0.3,1.7,32.0,31.5,4.8,11.0,0.44,0.52,1.5,2.2,0.68
127,Ebi Ere,12.9,1.9,4.8,1.9,2.9,0.9,0.3,2.2,34.0,27.5,4.4,11.7,0.38,0.44,2.6,3.6,0.72
128,Desmond Bane,12.85,2.45,4.75,0.98,3.78,0.95,0.35,1.6,35.25,30.68,4.75,9.62,0.5,0.59,1.55,1.92,0.8
129,Ochai Agbaji,12.85,1.6,4.4,1.0,3.38,0.92,0.48,1.7,30.5,32.0,4.6,10.35,0.44,0.53,1.7,2.4,0.7
130,Adam Flagler,12.83,3.0,2.3,0.6,1.7,1.07,0.07,1.4,30.33,29.1,4.43,10.13,0.44,0.55,1.8,2.23,0.8
131,Darion Anderson,12.8,2.5,7.2,2.2,5.1,1.0,0.1,2.6,32.0,33.3,4.7,10.6,0.44,0.5,2.3,3.2,0.72
132,Marcus Denmon,12.75,1.68,3.4,0.95,2.48,1.27,0.08,0.98,35.25,25.68,4.28,9.38,0.45,0.55,2.15,2.65,0.79
133,Aaron Bruce,12.75,3.08,2.62,0.6,2.0,0.78,0.12,2.45,26.5,29.3,4.22,10.12,0.42,0.52,2.15,2.65,0.81
134,Miles McBride,12.7,3.3,3.15,0.85,2.25,1.5,0.4,1.55,30.0,28.2,4.35,10.4,0.42,0.47,2.8,3.55,0.78
135,Mark Smith,12.7,1.7,8.4,1.7,6.6,1.1,0.0,1.9,31.0,31.7,4.3,9.5,0.45,0.51,2.9,4.1,0.71
136,Barry Brown,12.7,2.48,3.3,0.55,2.75,1.8,0.1,1.92,34.75,32.05,4.53,10.88,0.41,0.47,2.42,3.45,0.68
137,Joe McCray,12.65,1.2,4.35,0.95,3.45,1.25,0.15,2.75,23.0,27.7,4.15,11.05,0.37,0.49,1.85,2.6,0.71
138,Blair Wilson,12.6,1.75,3.35,0.6,2.8,1.25,0.2,1.15,30.5,32.9,4.1,10.2,0.4,0.53,1.85,2.3,0.79
139,Terrell Everett,12.6,5.95,4.25,0.95,3.3,1.75,0.2,3.4,31.0,34.1,4.6,10.7,0.43,0.47,2.55,3.25,0.8
140,Perry Ellis,12.5,1.02,5.82,1.83,4.03,0.62,0.52,1.2,36.0,25.12,4.55,8.95,0.5,0.52,3.05,4.03,0.75
141,Marcus Morris,12.47,1.23,6.13,2.4,3.77,0.9,0.4,1.57,36.33,23.83,4.6,8.33,0.54,0.57,2.83,4.3,0.65
142,LaMarcus Aldridge,12.45,0.7,7.55,3.15,4.4,1.25,1.75,1.7,26.5,27.95,4.75,7.9,0.62,0.62,3.0,4.55,0.65
143,Deonte Burton,12.4,1.4,5.05,1.2,3.8,1.3,1.0,1.75,30.5,24.15,4.75,9.85,0.49,0.54,1.9,2.85,0.66
144,Sheldon McClellan,12.4,0.75,3.6,1.1,2.45,0.9,0.1,1.3,34.0,26.6,3.9,9.5,0.42,0.47,3.6,4.5,0.79
145,Keiton Page,12.4,1.98,1.65,0.15,1.5,1.08,0.02,1.48,33.5,32.35,3.72,9.2,0.41,0.53,2.7,3.12,0.85
146,Markel Brown,12.35,2.28,4.32,0.78,3.55,1.0,0.85,1.78,33.5,30.52,4.1,9.38,0.43,0.49,3.05,4.12,0.72
147,Andrew Drevo,12.35,1.5,5.8,1.75,4.05,0.8,0.7,1.75,30.0,25.2,4.4,10.15,0.43,0.5,2.25,3.15,0.72
148,Wes Johnson,12.35,1.25,5.95,2.25,3.65,0.85,0.75,2.05,29.0,29.35,4.35,10.45,0.42,0.49,2.2,2.9,0.77
149,Ricardo Ratliffe,12.25,0.85,6.75,2.85,3.85,0.4,1.15,1.3,34.5,25.35,5.3,8.35,0.63,0.64,1.6,2.4,0.66
150,Dylan Osetkowski,12.25,1.2,7.2,2.35,4.85,1.2,0.3,1.7,35.0,32.0,4.25,10.25,0.42,0.47,2.65,3.6,0.74
151,Monte Morris,12.22,5.5,3.68,0.75,2.92,1.62,0.3,1.18,35.0,33.83,4.58,9.57,0.47,0.53,2.02,2.6,0.78
152,Chris Allen,12.2,2.3,2.3,0.4,1.9,0.6,0.1,2.1,34.0,29.2,3.9,10.3,0.38,0.48,2.2,2.6,0.82
153,Kevin Obanor,12.2,0.7,5.95,1.8,4.15,0.55,0.4,1.55,34.5,28.5,4.2,8.8,0.48,0.56,2.5,3.1,0.79
154,Melvin Ejim,12.18,1.38,7.75,2.78,4.97,1.1,0.42,1.85,33.75,27.8,4.42,8.85,0.5,0.53,2.68,3.65,0.73
155,Mario Chalmers,12.17,3.8,2.77,0.3,2.47,2.6,0.4,2.37,36.67,28.4,4.03,8.3,0.48,0.58,2.5,3.23,0.77
156,Taz Sherman,12.13,1.53,1.87,0.47,1.4,0.93,0.17,1.8,30.0,23.83,4.1,9.97,0.4,0.48,2.43,2.93,0.84
157,Isaiah Austin,12.1,1.25,6.9,2.3,4.6,0.35,2.4,1.85,36.5,28.95,4.65,10.25,0.45,0.49,2.15,3.3,0.66
158,Jevon Carter,12.1,3.85,3.7,0.9,2.78,2.28,0.25,1.82,36.0,29.75,4.05,9.95,0.4,0.49,2.35,2.98,0.79
159,Myck Kabongo,12.1,5.35,4.0,0.6,3.4,1.65,0.05,3.2,22.5,33.95,3.45,8.45,0.4,0.45,4.45,6.05,0.74
160,Dean Wade,12.08,2.1,5.5,1.75,3.72,0.9,0.62,1.17,31.5,29.4,4.4,8.82,0.49,0.55,2.25,3.18,0.72
161,Thomas Gardner,12.07,1.5,2.63,0.87,1.73,0.73,0.03,1.97,29.67,27.4,4.1,10.37,0.39,0.49,1.8,2.33,0.82
162,Derek Culver,12.07,1.5,9.3,3.0,6.3,0.7,0.77,2.33,28.67,25.93,4.27,9.23,0.46,0.46,3.5,6.07,0.58
163,Kouat Noi,12.05,0.95,4.4,1.45,3.0,0.9,0.2,1.15,32.0,26.1,4.25,9.35,0.46,0.58,1.45,2.05,0.7
164,Johnathan Motley,12.03,1.3,6.4,2.73,3.63,0.43,1.2,2.0,34.0,24.3,4.67,9.07,0.52,0.52,2.57,3.87,0.64
165,Stephane Pelle,12.0,0.8,9.3,3.0,6.3,0.9,1.0,1.8,32.0,27.8,4.5,9.6,0.47,0.47,3.1,3.8,0.8
166,Davion Mitchell,11.95,4.65,2.7,0.4,2.3,1.7,0.4,2.3,30.0,32.7,4.4,9.45,0.46,0.54,1.6,2.4,0.65
167,Devonte' Graham,11.92,4.28,2.98,0.42,2.55,1.35,0.1,1.85,35.5,30.88,3.72,8.8,0.42,0.53,2.5,3.2,0.77
168,Brady Manek,11.9,0.75,5.58,1.32,4.22,0.5,0.85,0.95,30.5,26.78,4.38,9.65,0.45,0.55,1.25,1.68,0.73
169,Keenan Evans,11.88,2.62,2.7,0.48,2.2,0.98,0.28,1.68,32.75,25.8,3.7,8.35,0.43,0.49,3.45,4.32,0.78
170,Ivan McFarlin,11.8,1.43,7.3,3.03,4.33,1.23,1.13,1.93,33.33,30.5,4.63,8.03,0.57,0.58,2.53,3.77,0.67
171,Jordan Woodard,11.8,3.72,3.32,0.6,2.72,1.52,0.12,2.12,31.25,29.78,3.47,9.05,0.38,0.45,3.53,4.32,0.82
172,Mike Singletary,11.8,1.88,5.35,1.32,4.05,0.72,0.45,2.3,32.0,25.85,3.8,8.22,0.47,0.48,3.9,5.38,0.73
173,Talen Horton-Tucker,11.8,2.3,4.9,0.7,4.2,1.3,0.7,1.7,35.0,27.2,4.4,10.9,0.41,0.47,1.6,2.5,0.62
174,Will Blalock,11.73,5.03,3.1,0.6,2.53,1.93,0.1,2.57,31.0,34.43,4.27,10.13,0.42,0.47,2.07,2.87,0.71
175,Avery Bradley,11.6,2.1,2.9,1.0,1.9,1.3,0.5,1.5,34.0,29.5,4.7,10.8,0.43,0.49,1.1,1.9,0.55
176,Rodney McGruder,11.6,1.35,4.82,1.88,2.95,0.88,0.28,1.27,33.75,27.32,4.18,9.25,0.46,0.54,1.82,2.45,0.75
177,Damion Baugh,11.6,5.15,4.55,0.6,4.0,1.55,0.25,3.05,30.0,33.05,4.15,9.75,0.42,0.47,2.4,3.5,0.68
