,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
631,Arnaud William Adala Moto,6.25,0.55,4.55,1.5,3.05,0.55,0.1,1.35,32.0,17.95,2.2,5.05,0.43,0.44,1.8,2.85,0.63
632,Nikita Mescheriakov,6.25,1.2,2.85,0.7,2.15,0.55,0.1,1.65,27.0,19.8,2.15,5.3,0.42,0.47,1.5,2.05,0.73
633,Quinton Stephens,6.25,1.12,4.1,1.1,3.05,0.57,0.45,1.02,33.75,21.28,2.2,6.08,0.37,0.45,0.8,1.1,0.74
634,Chas McFarland,6.25,0.55,5.05,1.85,3.2,0.42,0.95,1.42,26.75,17.98,2.22,4.65,0.44,0.45,1.78,2.72,0.58
635,Malik Muller,6.2,1.4,2.5,0.2,2.2,0.9,0.1,1.3,33.0,20.0,2.2,5.6,0.39,0.5,0.5,1.0,0.56
636,Brandon Alston,6.2,1.3,1.75,0.4,1.35,0.3,0.05,1.25,29.0,20.7,2.05,4.85,0.42,0.49,1.45,1.85,0.77
637,Ven-Allen Lubin,6.2,0.4,4.4,1.6,2.8,0.3,0.8,0.8,28.0,17.5,2.7,4.7,0.58,0.58,0.8,1.1,0.68
638,Tyler Roberson,6.15,1.05,5.65,2.38,3.25,0.6,0.55,1.05,29.75,22.0,2.48,5.2,0.46,0.46,1.18,2.0,0.59
640,Ryan McMahon,6.12,1.42,0.95,0.12,0.82,0.52,0.1,0.9,30.5,16.45,1.8,4.5,0.39,0.55,1.08,1.2,0.9
641,Devin McGlockton,6.1,0.9,3.9,1.5,2.4,0.5,0.7,0.9,33.0,17.5,2.2,4.1,0.55,0.58,1.4,1.8,0.78
642,Prince Aligbe,6.1,0.6,4.4,1.1,3.3,0.4,0.1,1.3,27.0,21.2,2.3,6.2,0.37,0.41,1.1,1.7,0.63
643,Jarrod West,6.1,2.9,2.5,0.3,2.3,1.4,0.0,1.2,32.0,28.1,2.1,5.5,0.38,0.47,0.9,1.2,0.79
644,Zam Fredrick,6.1,2.35,1.55,0.35,1.25,0.55,0.05,2.0,23.5,17.75,2.25,5.85,0.35,0.41,1.0,1.4,0.62
645,Biko Paris,6.05,3.05,1.7,0.4,1.32,0.68,0.05,1.9,32.25,23.08,2.0,4.9,0.4,0.48,1.18,1.65,0.72
648,V.J. King,6.0,0.67,2.8,0.63,2.13,0.33,0.1,0.97,33.67,17.53,2.03,5.13,0.4,0.44,1.5,1.9,0.78
649,Sydney Curry,6.0,0.5,4.35,1.55,2.8,0.2,0.2,1.15,30.0,15.6,2.55,4.25,0.6,0.6,0.85,1.65,0.51
650,James Kelly,6.0,0.6,3.7,1.0,2.8,0.4,0.4,0.7,27.0,17.9,2.4,5.0,0.48,0.54,0.7,1.0,0.67
652,Cliff Tucker,5.98,1.33,2.28,0.7,1.58,0.68,0.3,0.95,32.75,16.65,2.3,5.12,0.46,0.51,0.72,1.12,0.63
653,Lonnie Jackson,5.98,1.4,2.02,0.38,1.65,0.8,0.1,1.08,24.0,22.25,1.8,5.02,0.29,0.41,1.0,1.27,0.77
654,Maurice Miller,5.95,3.08,2.08,0.45,1.68,1.12,0.05,2.08,28.75,20.15,1.75,4.7,0.38,0.44,1.82,2.38,0.79
655,Akin Akingbala,5.95,0.5,4.55,1.75,2.78,0.57,0.78,1.3,26.25,16.3,2.35,3.98,0.61,0.61,1.25,2.32,0.49
656,Theo Pinson,5.92,3.3,4.32,1.2,3.12,0.8,0.3,1.45,30.5,21.18,2.0,4.82,0.41,0.45,1.52,2.08,0.7
657,Todd Galloway,5.92,2.9,1.92,0.22,1.7,1.05,0.05,2.08,30.75,23.1,1.92,4.65,0.41,0.49,1.3,2.0,0.65
658,Clarence Moore,5.9,1.1,4.7,1.2,3.5,1.2,0.6,1.5,37.0,20.1,2.0,4.7,0.43,0.52,1.0,1.6,0.62
659,Connar Tava,5.9,2.1,5.4,1.4,4.0,0.7,0.3,2.2,32.0,25.3,2.0,4.3,0.48,0.5,1.7,2.5,0.66
660,Kamari Lands,5.9,0.8,1.9,0.3,1.7,0.6,0.1,1.0,32.0,21.1,1.8,5.5,0.33,0.4,1.5,1.8,0.88
661,T.J. Bickerstaff,5.9,1.3,6.4,2.3,4.1,0.8,0.55,1.2,30.0,21.8,2.15,5.0,0.43,0.45,1.4,2.15,0.64
662,Sidy Ndir,5.9,1.9,2.1,0.5,1.6,0.8,0.4,1.2,29.0,20.2,2.1,5.2,0.41,0.46,1.2,2.0,0.61
663,John Butler,5.9,0.7,3.2,0.7,2.5,0.4,1.2,0.8,31.0,19.0,2.2,5.4,0.42,0.52,0.4,0.8,0.44
665,Mangok Mathiang,5.83,0.57,5.47,2.53,2.93,0.6,1.23,1.03,25.67,19.43,2.27,4.37,0.49,0.49,1.33,2.27,0.58
666,Victor Davila,5.82,0.52,3.88,1.58,2.35,0.22,0.7,1.05,31.5,22.38,2.3,4.22,0.54,0.54,1.18,2.22,0.55
667,C.J. Williams,5.82,1.23,2.5,0.85,1.62,0.57,0.35,0.98,32.0,20.72,2.35,5.08,0.45,0.5,0.6,0.85,0.7
668,Kerwin Walton,5.8,1.1,1.45,0.25,1.2,0.35,0.15,0.9,30.0,17.15,1.95,4.7,0.41,0.55,0.45,0.55,0.92
669,Malik Ellison,5.8,1.2,3.8,1.2,2.6,0.6,0.3,1.6,31.0,21.0,2.2,5.0,0.44,0.46,1.3,2.4,0.54
670,Mason Madsen,5.8,0.8,2.6,0.2,2.4,0.5,0.2,0.7,33.0,21.2,2.0,5.8,0.35,0.45,0.5,0.7,0.75
671,Landry Nnoko,5.8,0.5,4.68,1.85,2.85,0.2,1.65,1.12,32.0,20.33,2.35,4.45,0.49,0.49,1.12,1.8,0.64
672,Kyle Washington,5.8,0.4,4.0,1.0,3.0,0.2,0.85,0.95,35.0,18.85,2.45,5.45,0.45,0.46,0.8,1.2,0.64
673,Ralph Mims,5.78,1.55,2.28,0.57,1.75,0.95,0.2,1.3,32.0,17.95,1.68,4.32,0.38,0.44,1.72,2.2,0.8
674,Sam Waardenburg,5.75,1.27,4.15,1.23,2.92,0.65,0.78,1.0,29.5,24.52,1.98,4.4,0.44,0.53,1.05,1.45,0.75
675,Torry Johnson,5.75,1.25,1.85,0.3,1.55,0.55,0.0,1.6,27.0,23.25,1.7,4.35,0.38,0.44,1.9,2.4,0.79
676,Curran Scott,5.7,1.4,1.7,0.3,1.5,0.8,0.0,1.1,31.0,20.1,1.8,4.8,0.37,0.43,1.5,2.0,0.79
677,Maliq Brown,5.7,0.9,4.6,1.9,2.7,0.9,0.5,0.8,29.0,20.2,2.6,3.7,0.7,0.7,0.6,1.0,0.57
678,Naz Bohannon,5.7,1.7,4.1,1.4,2.6,0.4,0.1,1.2,33.0,21.2,2.5,4.7,0.53,0.53,0.7,1.1,0.69
679,Darius Leonard,5.7,0.3,2.5,1.0,1.5,0.3,0.3,0.5,32.0,17.4,2.2,5.6,0.39,0.48,0.3,0.7,0.48
680,Anthony Polite,5.7,1.4,3.12,0.88,2.26,1.14,0.22,1.14,21.4,17.76,1.96,4.4,0.43,0.52,0.96,1.3,0.73
681,Farnold Degand,5.7,2.6,2.27,0.3,1.93,0.67,0.4,1.87,21.0,23.57,1.9,4.4,0.43,0.5,1.27,2.1,0.62
682,Josh Southern,5.68,0.92,3.88,1.3,2.55,0.35,0.55,1.08,29.5,18.12,2.08,3.98,0.52,0.52,1.52,2.22,0.68
683,Laurynas Mikalauskas,5.67,0.33,3.33,1.67,1.67,0.23,0.2,0.83,26.67,17.83,2.23,3.73,0.59,0.59,1.23,2.07,0.58
684,Marial Shayok,5.67,1.03,2.03,0.27,1.8,0.6,0.23,0.83,34.33,16.73,2.23,4.93,0.45,0.51,0.77,1.1,0.66
685,Rex Pflueger,5.66,2.7,3.32,0.76,2.56,1.14,0.32,1.14,28.2,25.1,1.8,4.76,0.38,0.48,1.14,1.44,0.79
687,Desmond Lee,5.6,1.05,1.95,0.55,1.45,0.5,0.0,1.15,32.0,16.0,1.6,4.25,0.37,0.4,2.1,2.75,0.77
688,Thomas Allen,5.6,1.35,1.85,0.35,1.45,1.0,0.1,0.75,21.5,20.3,1.95,5.45,0.36,0.46,0.6,0.75,0.74
690,Ebuka Izundu,5.6,0.42,4.12,1.92,2.22,0.4,0.7,0.85,27.5,15.18,2.32,3.62,0.63,0.63,1.0,1.58,0.62
691,Robert Sampson,5.5,0.5,6.5,2.1,4.3,0.6,0.8,1.3,31.0,21.4,2.0,5.2,0.39,0.43,1.0,1.9,0.54
692,Thomas Woldetensae,5.5,1.05,1.75,0.15,1.6,0.65,0.15,0.75,25.5,20.3,1.85,4.95,0.38,0.52,0.4,0.4,0.9
693,Eric Hamilton,5.5,0.2,4.4,1.8,2.6,0.4,0.5,0.6,31.0,16.6,2.0,4.0,0.49,0.49,1.5,2.2,0.72
696,Maurice Jeffers,5.5,0.5,5.6,1.9,3.7,0.4,0.5,1.4,32.0,20.3,2.3,4.7,0.49,0.49,0.9,1.7,0.55
697,Sammy Barnes-Thompkins,5.5,0.7,1.6,0.2,1.4,0.6,0.2,0.9,27.0,16.9,2.0,5.1,0.39,0.5,0.4,0.8,0.57
698,Sam Hunt,5.5,0.3,0.8,0.1,0.7,0.4,0.0,0.3,33.0,16.1,1.7,4.1,0.42,0.61,0.5,0.5,0.94
699,C.J. Barksdale,5.47,0.5,3.87,1.4,2.5,0.33,0.5,0.73,28.0,17.73,2.07,4.2,0.48,0.5,1.13,1.47,0.78
700,David Skara,5.45,0.95,3.5,1.0,2.5,0.65,0.5,1.1,29.5,25.25,1.95,4.25,0.45,0.51,1.0,1.45,0.66
701,Curtis Haywood II,5.45,2.15,2.8,0.35,2.35,1.05,0.2,1.25,22.0,23.0,1.75,4.75,0.37,0.49,0.85,1.05,0.8
702,Tonye Jekiri,5.45,0.68,6.4,2.17,4.2,0.45,0.9,1.0,34.75,21.75,2.2,4.4,0.5,0.5,1.02,1.6,0.61
703,Andrew Wilson,5.42,0.92,2.42,0.88,1.55,0.32,0.12,0.88,24.5,20.72,1.75,4.78,0.39,0.51,0.95,1.25,0.74
704,Alex Hemenway,5.4,0.6,1.32,0.15,1.18,0.28,0.05,0.55,22.5,16.65,1.78,3.85,0.46,0.63,0.52,0.68,0.84
705,Ray Henderson,5.4,0.3,4.8,1.6,3.1,0.2,0.9,1.0,28.0,17.8,2.1,3.8,0.55,0.55,1.2,1.8,0.66
706,RayQuan Evans,5.4,2.0,1.9,0.33,1.57,0.77,0.27,1.23,27.0,18.37,1.73,4.43,0.4,0.45,1.47,1.77,0.81
707,Matt Milon,5.4,0.5,1.4,0.3,1.0,0.3,0.1,0.9,30.0,16.6,1.8,4.0,0.46,0.63,0.5,0.5,1.0
708,Chase Fischer,5.4,1.05,1.65,0.3,1.4,0.6,0.05,0.85,31.0,20.15,1.75,4.75,0.37,0.5,0.65,0.9,0.71
709,Leaky Black,5.36,2.08,4.56,1.24,3.34,1.06,0.54,1.14,31.0,25.88,1.98,4.92,0.41,0.46,0.92,1.24,0.76
710,Wooga Poplar,5.35,0.9,2.35,0.4,1.95,0.7,0.1,0.85,35.5,16.05,2.0,4.35,0.44,0.5,0.8,1.0,0.76
713,Nick Vander Laan,5.3,0.7,4.5,1.8,2.6,0.4,0.6,1.3,31.0,15.3,2.1,4.1,0.51,0.51,1.2,2.1,0.55
714,Jason Clark,5.3,0.5,4.27,1.87,2.3,1.03,1.23,1.03,21.0,20.77,2.1,3.47,0.61,0.61,1.07,1.57,0.68
715,Bobi Klintman,5.3,0.8,4.5,1.1,3.5,0.5,0.6,1.0,33.0,20.5,1.8,4.5,0.41,0.5,0.8,1.1,0.74
717,Ivan Cruz Uceda,5.3,0.2,3.05,0.7,2.4,0.3,0.2,0.6,26.0,15.35,1.85,4.3,0.43,0.57,0.5,0.55,0.91
718,Clyde Trapp Jr.,5.28,1.8,3.32,0.25,3.02,0.55,0.2,1.48,27.0,21.55,1.85,4.68,0.39,0.47,0.92,1.52,0.62
719,Levi Watkins,5.27,0.87,2.1,0.73,1.33,0.5,0.17,0.9,28.0,17.43,1.83,4.73,0.39,0.49,0.67,1.0,0.71
720,Marcus Ginyard,5.26,1.8,3.58,1.62,1.98,1.0,0.06,1.42,28.6,21.42,1.86,4.46,0.4,0.42,1.24,1.86,0.67
721,Josh Newkirk,5.25,2.2,1.25,0.2,1.05,0.45,0.0,1.1,35.0,18.9,1.95,4.8,0.42,0.49,0.65,1.15,0.56
722,Jalen Warley,5.25,2.9,2.4,0.6,1.8,1.25,0.25,1.45,31.5,23.6,1.85,4.3,0.41,0.45,1.35,1.95,0.68
723,Ody Oguama,5.25,0.25,4.65,1.95,2.75,0.35,0.6,1.05,25.5,18.4,1.85,3.75,0.5,0.5,1.6,2.4,0.67
724,Darius Thompson,5.25,1.8,1.4,0.2,1.25,0.75,0.3,0.95,35.0,19.15,1.95,4.05,0.49,0.57,0.75,1.15,0.66
725,Darius Maddox,5.23,0.63,1.77,0.67,1.1,0.3,0.23,0.43,22.33,16.57,1.93,4.67,0.39,0.49,0.6,0.7,0.83
726,Dereck Lively II,5.2,1.1,5.4,2.1,3.3,0.5,2.4,0.7,34.0,20.6,2.3,3.4,0.66,0.67,0.6,1.0,0.6
727,Kadin Shedrick,5.2,0.37,3.7,1.3,2.4,0.53,1.23,0.7,25.33,15.37,1.93,3.13,0.6,0.61,1.33,1.87,0.72
729,P.J. Horne,5.17,0.23,2.93,1.0,1.93,0.33,0.43,0.8,29.67,17.63,2.03,4.0,0.54,0.58,0.6,0.93,0.67
731,Anthony Walker,5.15,0.52,2.62,0.78,1.85,0.57,0.55,0.9,31.25,15.72,1.98,4.6,0.43,0.45,0.95,1.42,0.65
732,Devin Wilson,5.15,3.22,2.45,0.32,2.12,0.75,0.1,1.6,32.25,25.7,1.52,3.68,0.43,0.46,1.85,2.88,0.6
733,Nate Britt,5.12,2.0,1.52,0.28,1.25,0.8,0.05,1.12,37.75,17.65,1.7,4.55,0.37,0.43,1.23,1.5,0.8
734,Adonis Filer,5.1,1.35,1.8,0.55,1.3,0.7,0.0,1.3,33.0,17.3,1.65,4.6,0.35,0.42,1.25,1.8,0.73
735,John Newman III,5.1,1.23,2.57,0.47,2.07,0.63,0.23,1.0,29.0,19.73,1.83,4.57,0.39,0.44,0.9,1.2,0.73
737,Pe'Shon Howard,5.07,3.5,2.6,0.2,2.4,0.8,0.07,2.2,27.67,24.73,1.63,4.47,0.36,0.43,1.2,1.63,0.74
738,Ryan Reid,5.05,0.65,3.98,1.75,2.22,0.57,0.57,1.65,31.5,20.5,1.9,3.82,0.51,0.51,1.23,2.03,0.59
739,Nate Johnson,5.05,3.35,2.55,0.3,2.2,0.95,0.05,1.45,31.0,29.1,1.6,4.4,0.38,0.51,0.55,0.9,0.62
740,Trevor Thompson,5.0,0.2,4.7,1.4,3.3,0.3,0.9,1.5,30.0,16.2,1.7,4.1,0.41,0.41,1.6,2.5,0.65
741,Justin Pierce,5.0,0.9,4.0,1.8,2.3,0.4,0.3,0.8,32.0,18.4,1.9,5.2,0.37,0.42,0.6,1.1,0.54
742,Lamarr Kimble,5.0,2.7,1.5,0.3,1.2,0.8,0.1,1.5,31.0,21.8,1.8,5.0,0.36,0.41,0.9,1.3,0.68
743,Khadim Sy,5.0,0.35,3.65,1.1,2.55,0.3,0.6,1.05,33.0,15.4,2.05,3.75,0.55,0.58,0.55,1.0,0.56
744,Boris Bojanovsky,5.0,0.43,3.42,1.33,2.1,0.48,1.42,0.9,34.0,16.52,1.78,3.08,0.57,0.57,1.42,2.05,0.7
747,DaJuan Coleman,4.93,0.27,4.53,2.0,2.5,0.47,0.63,1.1,22.33,15.37,1.87,3.47,0.56,0.56,1.17,2.07,0.58
748,Jason Morris,4.92,0.6,2.6,0.62,1.95,0.42,0.25,1.25,22.25,16.6,1.8,5.05,0.35,0.42,0.68,1.08,0.54
750,Sean Dockery,4.9,1.8,2.15,0.68,1.48,1.45,0.1,1.15,33.25,20.58,1.72,3.85,0.44,0.5,0.95,1.4,0.65
751,Jontel Evans,4.9,3.52,2.08,0.3,1.75,1.25,0.08,1.9,30.0,25.9,2.02,4.93,0.41,0.42,0.73,1.3,0.54
752,Nigel Johnson,4.9,1.6,1.6,0.1,1.5,0.7,0.0,0.8,31.0,16.5,1.8,4.7,0.39,0.44,0.7,1.2,0.6
754,Darius Perry,4.83,1.83,1.37,0.17,1.23,0.5,0.03,1.23,33.33,16.7,1.63,4.07,0.4,0.49,0.83,1.0,0.81
756,Calvin McCall,4.8,1.5,3.4,1.1,2.2,1.1,0.3,1.0,29.0,17.6,1.8,3.9,0.46,0.52,0.8,1.0,0.73
757,Omar Sherman,4.8,0.5,2.3,0.6,1.7,0.2,0.6,0.3,36.0,16.5,1.9,4.3,0.43,0.51,0.4,0.6,0.65
758,David Potter,4.8,1.12,2.08,0.65,1.4,0.78,0.25,1.18,33.5,16.7,1.7,4.55,0.37,0.45,0.7,0.98,0.7
760,Wyatt Walker,4.8,0.8,4.5,1.8,2.6,0.4,0.9,1.1,36.0,17.9,1.9,3.3,0.58,0.59,0.9,1.4,0.67
763,Larry Drew II,4.77,3.9,2.03,0.23,1.77,0.77,0.0,2.07,32.0,20.4,1.67,4.23,0.38,0.43,0.97,1.57,0.56
765,Cody Martin,4.7,1.75,3.2,1.3,1.85,0.85,0.35,1.15,26.0,18.65,1.95,4.1,0.47,0.48,0.85,1.45,0.56
767,Lennard Freeman,4.68,0.55,5.15,1.92,3.22,0.52,0.38,0.68,34.0,19.82,1.8,3.32,0.53,0.53,1.1,2.0,0.53
768,Jason Cain,4.68,0.45,4.5,1.62,2.9,0.42,0.52,1.2,27.75,16.8,1.68,3.5,0.47,0.47,1.35,1.98,0.65
770,Sharone Wright Jr.,4.65,0.85,1.55,0.3,1.2,0.35,0.05,0.95,25.5,15.7,1.8,4.4,0.4,0.44,0.7,1.2,0.6
771,Julius Mays,4.65,1.75,1.25,0.35,0.9,0.55,0.1,1.35,29.0,16.8,1.4,3.75,0.38,0.46,1.25,1.5,0.86
773,Miles Plumlee,4.6,0.3,4.55,1.72,2.82,0.42,0.65,1.0,33.75,15.12,1.85,3.32,0.54,0.54,0.9,1.42,0.61
774,Casey Sanders,4.6,0.4,5.2,2.4,2.9,0.5,1.6,1.2,33.0,17.8,1.8,3.1,0.56,0.56,1.1,2.4,0.47
775,Mason Faulkner,4.6,2.6,1.5,0.3,1.2,0.5,0.0,1.1,31.0,18.4,1.4,3.9,0.36,0.46,1.1,1.4,0.75
777,Benny Williams,4.55,0.5,2.75,0.8,1.95,0.6,0.25,0.8,29.5,16.55,1.75,4.2,0.39,0.42,0.65,1.0,0.63
778,Jahcobi Neath,4.55,1.95,1.85,0.2,1.6,0.5,0.05,1.8,25.0,17.15,1.55,3.9,0.39,0.43,1.15,1.65,0.74
780,D'Andre Bell,4.5,1.27,1.82,0.57,1.27,0.98,0.25,1.32,31.0,18.5,1.68,3.95,0.41,0.44,0.95,1.28,0.7
781,Sterling Smith,4.5,1.1,3.0,0.4,2.6,0.4,0.2,0.5,33.0,17.4,1.3,3.6,0.37,0.52,0.7,0.8,0.92
782,Harlond Beverly,4.47,2.02,2.45,0.28,2.18,0.8,0.15,1.55,22.75,17.52,1.72,4.85,0.34,0.37,0.72,1.25,0.65
785,Eric Lockett,4.4,1.2,2.9,1.2,1.7,0.6,0.2,0.7,25.0,15.5,1.7,3.5,0.48,0.54,0.6,0.9,0.61
786,Jacob Grandison,4.4,1.3,2.0,0.4,1.6,0.4,0.1,0.5,36.0,15.9,1.5,3.8,0.4,0.52,0.4,0.5,0.89
787,Darion Atkins,4.4,0.35,3.4,1.27,2.12,0.45,0.85,0.7,30.75,15.05,1.88,3.75,0.52,0.52,0.6,1.05,0.57
788,Alex Johnson,4.4,2.8,1.7,0.2,1.5,0.8,0.0,1.6,37.0,19.5,1.4,4.1,0.34,0.43,0.8,1.1,0.74
792,Carson Desrosiers,4.4,0.7,3.8,0.8,2.95,0.35,1.8,0.8,31.0,20.35,1.65,4.0,0.42,0.45,0.8,1.25,0.66
793,Terrell Brown,4.38,0.25,3.53,1.42,2.1,0.2,1.4,0.92,29.5,16.32,1.7,3.72,0.45,0.46,0.95,1.48,0.64
794,Luke Loucks,4.38,2.85,2.22,0.3,1.95,0.88,0.15,1.83,34.0,19.62,1.42,3.68,0.38,0.47,0.9,1.32,0.67
795,Khalid Moore,4.38,0.95,2.5,0.65,1.85,0.72,0.22,0.95,29.25,20.32,1.5,3.72,0.4,0.45,1.08,1.72,0.62
796,Jimmy Graham,4.35,0.4,4.25,1.48,2.78,0.52,0.88,1.2,30.0,16.32,1.72,3.4,0.5,0.5,0.9,1.75,0.48
803,Ian Schieffelin,4.3,1.4,3.45,1.05,2.4,0.25,0.25,0.9,32.0,15.7,1.6,3.5,0.45,0.48,0.85,1.15,0.7
804,Terrell Bell,4.28,1.35,3.85,1.23,2.65,0.57,0.58,1.02,33.25,20.0,1.52,3.58,0.42,0.48,0.75,1.25,0.59
805,Isaiah Wilkins,4.27,1.04,3.63,1.21,2.44,0.74,0.63,0.66,30.71,17.74,1.64,3.59,0.45,0.49,0.67,0.96,0.68
806,Sam Perry,4.25,0.9,2.68,1.27,1.38,0.9,0.45,1.12,32.0,15.02,1.48,3.22,0.46,0.46,1.25,2.1,0.57
809,Anas Mahmoud,4.22,0.68,3.35,1.23,2.1,0.57,1.75,0.92,29.75,15.77,1.8,3.25,0.54,0.54,0.62,1.3,0.52
811,Justin Taylor,4.2,0.7,1.8,0.2,1.6,0.6,0.2,0.2,29.0,16.7,1.4,3.7,0.38,0.5,0.6,0.7,0.76
812,Dino Gregory,4.2,0.38,3.45,1.3,2.15,0.43,0.88,0.72,26.75,18.08,1.65,3.6,0.41,0.41,0.9,1.25,0.69
813,Rodney Howard,4.2,0.97,3.6,1.47,2.13,0.3,0.53,1.0,23.33,16.73,1.8,3.3,0.54,0.54,0.6,0.93,0.64
814,Elliot Williams,4.2,0.7,2.3,0.9,1.4,0.6,0.0,0.9,34.0,16.6,1.6,3.7,0.44,0.48,0.7,1.4,0.5
819,John Oates,4.13,0.8,3.2,0.67,2.5,0.37,0.67,0.9,32.67,18.73,1.47,3.57,0.42,0.51,0.57,0.77,0.76
820,JJ Traynor,4.13,0.27,2.4,0.87,1.53,0.23,0.4,0.63,20.67,15.63,1.63,3.53,0.45,0.5,0.5,0.73,0.69
821,Lance Thomas,4.12,0.34,3.12,1.52,1.6,0.48,0.24,1.0,30.4,16.3,1.48,2.76,0.56,0.57,1.1,1.82,0.63
822,Jerel Allen,4.1,0.85,1.7,0.5,1.2,0.5,0.1,0.85,32.5,15.5,1.55,3.8,0.4,0.49,0.35,0.5,0.6
824,MJ Collins,4.1,1.4,2.4,0.5,1.9,0.4,0.0,0.5,34.0,24.7,1.4,4.1,0.35,0.41,0.7,0.9,0.8
825,Josh Heath,4.1,3.3,1.7,0.33,1.37,0.8,0.13,1.57,32.67,22.6,1.47,3.73,0.4,0.42,0.93,1.3,0.73
826,Roddy Peters,4.1,2.1,1.3,0.3,0.9,0.6,0.1,1.8,32.0,15.1,1.6,3.8,0.41,0.41,0.9,1.4,0.64
828,Tyler Roche,4.05,0.88,1.88,0.57,1.35,0.28,0.28,0.6,27.25,15.6,1.48,3.45,0.4,0.51,0.38,0.6,0.6
838,Tyler Lewis,3.95,2.6,1.2,0.2,0.95,0.2,0.05,0.85,35.0,16.15,1.15,3.3,0.36,0.41,1.25,1.55,0.8
839,Gary Hamilton,3.95,0.9,5.85,2.6,3.35,1.0,0.65,1.15,31.5,21.95,1.6,2.95,0.55,0.55,0.7,1.3,0.51
840,Abdoul Karim Coulibaly,3.95,0.55,2.8,1.2,1.6,0.45,0.55,0.6,24.0,16.2,1.6,3.4,0.47,0.47,0.7,1.15,0.58
848,Madison Jones,3.87,2.63,1.77,0.3,1.47,1.2,0.23,1.97,32.0,20.23,1.4,3.0,0.45,0.46,1.13,2.13,0.52
849,Wabissa Bede,3.85,2.92,2.35,0.18,2.12,0.82,0.28,1.12,29.25,22.3,1.48,3.8,0.4,0.47,0.43,0.72,0.59
853,Tyrelle Blair,3.85,0.45,3.85,1.25,2.6,0.2,2.75,1.15,30.5,19.45,1.15,2.85,0.43,0.43,1.45,2.25,0.64
854,Paschal Chukwu,3.83,0.3,5.43,2.3,3.17,0.6,2.07,1.13,25.67,20.9,1.43,2.13,0.68,0.68,0.97,1.97,0.42
855,Bensley Joseph,3.8,1.4,1.85,0.35,1.5,0.5,0.2,0.9,36.5,16.65,1.2,3.1,0.38,0.49,0.65,0.9,0.76
856,Marshall Wood,3.8,0.45,3.65,0.95,2.7,0.1,0.35,0.95,25.5,16.05,1.2,3.65,0.33,0.41,0.8,1.15,0.72
865,Bobby Frasor,3.65,2.38,1.68,0.32,1.38,0.75,0.12,1.18,27.25,17.82,1.3,3.55,0.36,0.46,0.43,0.62,0.53
866,Hank Thorns,3.65,2.8,1.8,0.5,1.35,0.85,0.0,1.55,32.5,20.0,1.25,3.8,0.32,0.38,0.75,1.15,0.65
869,Marquie Cooke,3.6,1.6,1.6,0.4,1.1,0.9,0.0,1.3,27.0,16.7,1.3,4.3,0.31,0.35,0.6,1.0,0.57
877,Assane Sene,3.52,0.25,4.35,1.48,2.88,0.22,1.15,0.88,23.75,18.32,1.35,2.95,0.44,0.44,0.85,1.52,0.54
878,BeeJay Anya,3.52,0.3,3.55,1.25,2.3,0.2,1.82,0.85,32.25,16.82,1.35,2.35,0.58,0.58,0.77,1.65,0.48
881,Terrence Thompson,3.5,0.3,3.9,1.7,2.2,0.6,0.1,0.8,31.0,16.3,1.2,3.4,0.35,0.39,0.8,1.5,0.56
889,Garland Owens,3.45,0.75,2.35,0.85,1.52,0.25,0.2,0.78,30.5,16.08,1.38,2.88,0.47,0.51,0.5,0.85,0.59
891,Kaleb Joseph,3.4,2.25,1.4,0.4,1.0,0.65,0.1,1.3,24.5,16.8,1.25,3.7,0.28,0.3,0.75,1.05,0.76
897,T.J. Bannister,3.33,3.0,1.47,0.3,1.13,0.7,0.0,1.83,25.33,17.9,0.83,2.67,0.32,0.34,1.53,2.07,0.74
898,Travis Jorgenson,3.3,2.63,1.43,0.17,1.3,0.77,0.03,1.57,20.67,17.67,1.13,3.53,0.32,0.39,0.6,0.77,0.65
902,Khwan Fore,3.3,1.2,1.3,0.2,1.1,0.6,0.0,0.8,34.0,19.3,1.3,3.6,0.36,0.4,0.4,0.6,0.59
904,Kham Davis,3.25,0.65,2.5,0.25,2.3,0.65,0.35,0.8,29.0,18.5,1.05,2.7,0.39,0.5,0.5,0.75,0.7
907,Matthew Moyer,3.2,0.5,3.4,1.1,2.3,0.4,0.3,0.7,35.0,16.8,1.3,2.4,0.53,0.54,0.6,1.2,0.54
908,Kene Chukwuka,3.2,0.6,3.1,1.15,1.95,0.4,0.5,0.75,31.5,17.65,1.2,2.65,0.44,0.49,0.6,1.05,0.58
911,Carter Whitt,3.2,2.1,1.9,0.15,1.75,0.5,0.05,2.0,25.0,17.15,1.25,4.0,0.31,0.37,0.2,0.35,0.55
916,Jack Salt,3.1,0.28,3.25,1.3,1.95,0.22,0.42,0.57,31.75,15.28,1.32,2.28,0.58,0.58,0.42,0.98,0.43
918,Jeff Peterson,3.1,1.8,1.6,0.1,1.4,0.6,0.0,1.8,34.0,15.7,1.2,2.9,0.42,0.46,0.5,0.9,0.55
920,Paul Jesperson,3.1,0.55,1.5,0.1,1.4,0.3,0.25,0.65,28.0,18.1,1.1,3.25,0.32,0.42,0.15,0.2,0.79
922,Tyler Thornton,3.1,1.9,1.65,0.4,1.3,1.0,0.02,0.85,34.75,18.58,0.88,2.2,0.42,0.55,0.7,0.88,0.78
